 1.160500000000000E+00 1.000000000000000E+00 7.186099276246771E+09
 1.160500000000000E+00 1.258925410000000E+00 8.379099782082432E+09
 1.160500000000000E+00 1.584893190000000E+00 9.770374655129238E+09
 1.160500000000000E+00 1.995262310000000E+00 1.139297884364907E+10
 1.160500000000000E+00 2.511886430000000E+00 1.328552580010296E+10
 1.160500000000000E+00 3.162277660000000E+00 1.549314436746574E+10
 1.160500000000000E+00 3.981071710000000E+00 1.806861096910052E+10
 1.160500000000000E+00 5.011872340000000E+00 2.107369341441178E+10
 1.160500000000000E+00 6.309573440000000E+00 2.458075313722652E+10
 1.160500000000000E+00 7.943282350000000E+00 2.867466519649764E+10
 1.160500000000000E+00 1.000000000000000E+01 3.345513315425821E+10
 1.160500000000000E+00 1.258925410000000E+01 3.903950136047837E+10
 1.160500000000000E+00 1.584893190000000E+01 4.556620033567155E+10
 1.160500000000000E+00 1.995262310000000E+01 5.319901016565086E+10
 1.160500000000000E+00 2.511886430000000E+01 6.213239706504829E+10
 1.160500000000000E+00 3.162277660000000E+01 7.259827699882965E+10
 1.160500000000000E+00 3.981071710000000E+01 8.487471057622502E+10
 1.160500000000000E+00 5.011872340000000E+01 9.929724739265886E+10
 1.160500000000000E+00 6.309573440000000E+01 1.162739672030197E+11
 1.160500000000000E+00 7.943282350000000E+01 1.363057552418659E+11
 1.160500000000000E+00 1.000000000000000E+02 1.600141038944390E+11
 1.160500000000000E+00 1.258925410000000E+02 1.881799111678203E+11
 1.160500000000000E+00 1.584893190000000E+02 2.217985959974754E+11
 1.160500000000000E+00 1.995262310000000E+02 2.621598383097666E+11
 1.160500000000000E+00 2.511886430000000E+02 3.109651554604196E+11
 1.160500000000000E+00 3.162277660000000E+02 3.705047429960316E+11
 1.160500000000000E+00 3.981071710000000E+02 4.439291841877792E+11
 1.160500000000000E+00 5.011872340000000E+02 5.356766681064883E+11
 1.160500000000000E+00 6.309573440000000E+02 6.521620817488242E+11
 1.160500000000000E+00 7.943282349999999E+02 8.029205434289407E+11
 1.160500000000000E+00 1.000000000000000E+03 1.002566695702008E+12
 1.160500000000000E+00 1.258925410000000E+03 1.274275202592019E+12
 1.160500000000000E+00 1.584893190000000E+03 1.656222069272705E+12
 1.160500000000000E+00 1.995262310000000E+03 2.214074590973838E+12
 1.160500000000000E+00 2.511886430000000E+03 3.066534929562666E+12
 1.160500000000000E+00 3.162277660000000E+03 4.440873025315952E+12
 1.160500000000000E+00 3.981071710000000E+03 6.802485127565812E+12
 1.160500000000000E+00 5.011872340000000E+03 1.118299011959863E+13
 1.160500000000000E+00 6.309573440000000E+03 2.009491072790731E+13
 1.160500000000000E+00 7.943282350000000E+03 4.038837072566985E+13
 1.160500000000000E+00 1.000000000000000E+04 9.346809106076173E+13
 1.460980000000000E+00 1.000000000000000E-06 3.044971796229018E+07
 1.460980000000000E+00 1.258925410000000E-06 3.045188360005060E+07
 1.460980000000000E+00 1.584893190000000E-06 3.045482735596249E+07
 1.460980000000000E+00 1.995262310000000E-06 3.045882875202058E+07
 1.460980000000000E+00 2.511886430000000E-06 3.046426767384836E+07
 1.460980000000000E+00 3.162277660000000E-06 3.047166036511390E+07
 1.460980000000000E+00 3.981071710000000E-06 3.048170829682818E+07
 1.460980000000000E+00 5.011872340000000E-06 3.049536448551388E+07
 1.460980000000000E+00 6.309573440000001E-06 3.051392343749322E+07
 1.460980000000000E+00 7.943282350000000E-06 3.053914303461185E+07
 1.460980000000000E+00 1.000000000000000E-05 3.057340951737370E+07
 1.460980000000000E+00 1.258925410000000E-05 3.061996046742284E+07
 1.460980000000000E+00 1.584893190000000E-05 3.068318554613078E+07
 1.460980000000000E+00 1.995262310000000E-05 3.076903095012414E+07
 1.460980000000000E+00 2.511886430000000E-05 3.088554125133294E+07
 1.460980000000000E+00 3.162277660000000E-05 3.104358142220698E+07
 1.460980000000000E+00 3.981071710000000E-05 3.125779201375524E+07
 1.460980000000000E+00 5.011872340000000E-05 3.154784018033994E+07
 1.460980000000000E+00 6.309573440000001E-05 3.194003588190024E+07
 1.460980000000000E+00 7.943282350000000E-05 3.246938086669362E+07
 1.460980000000000E+00 1.000000000000000E-04 3.318210039017677E+07
 1.460980000000000E+00 1.258925410000000E-04 3.413866640504241E+07
 1.460980000000000E+00 1.584893190000000E-04 3.541725998469272E+07
 1.460980000000000E+00 1.995262310000000E-04 3.711759847717841E+07
 1.460980000000000E+00 2.511886430000000E-04 3.936530760879984E+07
 1.460980000000000E+00 3.162277660000000E-04 4.231832601910965E+07
 1.460980000000000E+00 3.981071710000000E-04 4.608344029564583E+07
 1.460980000000000E+00 5.011872340000000E-04 5.093237696385453E+07
 1.460980000000000E+00 6.309573440000000E-04 5.704639091418093E+07
 1.460980000000000E+00 7.943282350000000E-04 6.464122525652233E+07
 1.460980000000000E+00 1.000000000000000E-03 7.393816649908108E+07
 1.460980000000000E+00 1.258925410000000E-03 8.516651709938516E+07
 1.460980000000000E+00 1.584893190000000E-03 9.857450002526669E+07
 1.460980000000000E+00 1.995262310000000E-03 1.144462557923965E+08
 1.460980000000000E+00 2.511886430000000E-03 1.331204032667034E+08
 1.460980000000000E+00 3.162277660000000E-03 1.550062863149357E+08
 1.460980000000000E+00 3.981071710000000E-03 1.805969201550037E+08
 1.460980000000000E+00 5.011872340000000E-03 2.104802871861946E+08
 1.460980000000000E+00 6.309573440000000E-03 2.453514066033536E+08
 1.460980000000000E+00 7.943282350000001E-03 2.860269057856430E+08
 1.460980000000000E+00 1.000000000000000E-02 3.334629337257602E+08
 1.460980000000000E+00 1.258925410000000E-02 3.887768370245600E+08
 1.460980000000000E+00 1.584893190000000E-02 4.532729704701632E+08
 1.460980000000000E+00 1.995262310000000E-02 5.284731366877139E+08
 1.460980000000000E+00 2.511886430000001E-02 6.161523037105496E+08
 1.460980000000000E+00 3.162277660000000E-02 7.183803835858914E+08
 1.460980000000000E+00 3.981071710000000E-02 8.375710479266223E+08
 1.460980000000000E+00 5.011872340000000E-02 9.765386984260489E+08
 1.460980000000000E+00 6.309573440000001E-02 1.138564948736873E+09
 1.460980000000000E+00 7.943282350000000E-02 1.327476180529295E+09
 1.460980000000000E+00 1.000000000000000E-01 1.547734004721835E+09
 1.460980000000000E+00 1.258925410000000E-01 1.804540810893059E+09
 1.460980000000000E+00 1.584893190000000E-01 2.103962899091416E+09
 1.460980000000000E+00 1.995262310000000E-01 2.453074146671246E+09
 1.460980000000000E+00 2.511886430000000E-01 2.860123699588508E+09
 1.460980000000000E+00 3.162277660000000E-01 3.334731686767028E+09
 1.460980000000000E+00 3.981071710000000E-01 3.888117805460042E+09
 1.460980000000000E+00 5.011872340000000E-01 4.533368297646546E+09
 1.460980000000000E+00 6.309573440000000E-01 5.285748012793886E+09
 1.460980000000000E+00 7.943282350000000E-01 6.163065343163112E+09
 1.460980000000000E+00 1.000000000000000E+00 7.186099277674402E+09
 1.460980000000000E+00 1.258925410000000E+00 8.379099782982912E+09
 1.460980000000000E+00 1.584893190000000E+00 9.770374655696825E+09
 1.460980000000000E+00 1.995262310000000E+00 1.139297884400722E+10
 1.460980000000000E+00 2.511886430000000E+00 1.328552580032874E+10
 1.460980000000000E+00 3.162277660000000E+00 1.549314436760749E+10
 1.460980000000000E+00 3.981071710000000E+00 1.806861096919019E+10
 1.460980000000000E+00 5.011872340000000E+00 2.107369341446737E+10
 1.460980000000000E+00 6.309573440000000E+00 2.458075313726159E+10
 1.460980000000000E+00 7.943282350000000E+00 2.867466519651936E+10
 1.460980000000000E+00 1.000000000000000E+01 3.345513315427090E+10
 1.460980000000000E+00 1.258925410000000E+01 3.903950136048619E+10
 1.460980000000000E+00 1.584893190000000E+01 4.556620033567464E+10
 1.460980000000000E+00 1.995262310000000E+01 5.319901016565173E+10
 1.460980000000000E+00 2.511886430000000E+01 6.213239706504825E+10
 1.460980000000000E+00 3.162277660000000E+01 7.259827699882965E+10
 1.460980000000000E+00 3.981071710000000E+01 8.487471057622473E+10
 1.460980000000000E+00 5.011872340000000E+01 9.929724739265244E+10
 1.460980000000000E+00 6.309573440000000E+01 1.162739672030129E+11
 1.460980000000000E+00 7.943282350000000E+01 1.363057552418618E+11
 1.460980000000000E+00 1.000000000000000E+02 1.600141038944345E+11
 1.460980000000000E+00 1.258925410000000E+02 1.881799111678087E+11
 1.460980000000000E+00 1.584893190000000E+02 2.217985959974665E+11
 1.460980000000000E+00 1.995262310000000E+02 2.621598383097541E+11
 1.460980000000000E+00 2.511886430000000E+02 3.109651554604125E+11
 1.460980000000000E+00 3.162277660000000E+02 3.705047429960137E+11
 1.460980000000000E+00 3.981071710000000E+02 4.439291841877703E+11
 1.460980000000000E+00 5.011872340000000E+02 5.356766681064794E+11
 1.460980000000000E+00 6.309573440000000E+02 6.521620817487921E+11
 1.460980000000000E+00 7.943282349999999E+02 8.029205434289087E+11
 1.460980000000000E+00 1.000000000000000E+03 1.002566695701958E+12
 1.460980000000000E+00 1.258925410000000E+03 1.274275202592011E+12
 1.460980000000000E+00 1.584893190000000E+03 1.656222069272605E+12
 1.460980000000000E+00 1.995262310000000E+03 2.214074590973710E+12
 1.460980000000000E+00 2.511886430000000E+03 3.066534929562523E+12
 1.460980000000000E+00 3.162277660000000E+03 4.440873025315810E+12
 1.460980000000000E+00 3.981071710000000E+03 6.802485127565269E+12
 1.460980000000000E+00 5.011872340000000E+03 1.118299011959812E+13
 1.460980000000000E+00 6.309573440000000E+03 2.009491072790674E+13
 1.460980000000000E+00 7.943282350000000E+03 4.038837072566895E+13
 1.460980000000000E+00 1.000000000000000E+04 9.346809106075534E+13
 1.839270000000000E+00 1.000000000000000E-06 3.830445818935353E+07
 1.839270000000000E+00 1.258925410000000E-06 3.830617968242128E+07
 1.839270000000000E+00 1.584893190000000E-06 3.830851974595687E+07
 1.839270000000000E+00 1.995262310000000E-06 3.831170061709669E+07
 1.839270000000000E+00 2.511886430000000E-06 3.831602435295390E+07
 1.839270000000000E+00 3.162277660000000E-06 3.832190147821033E+07
 1.839270000000000E+00 3.981071710000000E-06 3.832988989748396E+07
 1.839270000000000E+00 5.011872340000000E-06 3.834074773417442E+07
 1.839270000000000E+00 6.309573440000001E-06 3.835550505404530E+07
 1.839270000000000E+00 7.943282350000000E-06 3.837556117128675E+07
 1.839270000000000E+00 1.000000000000000E-05 3.840281656734058E+07
 1.839270000000000E+00 1.258925410000000E-05 3.843985156563005E+07
 1.839270000000000E+00 1.584893190000000E-05 3.849016801288226E+07
 1.839270000000000E+00 1.995262310000000E-05 3.855851559992645E+07
 1.839270000000000E+00 2.511886430000000E-05 3.865133139675295E+07
 1.839270000000000E+00 3.162277660000000E-05 3.877732989796506E+07
 1.839270000000000E+00 3.981071710000000E-05 3.894829154390897E+07
 1.839270000000000E+00 5.011872340000000E-05 3.918010990936999E+07
 1.839270000000000E+00 6.309573440000001E-05 3.949417061625452E+07
 1.839270000000000E+00 7.943282350000000E-05 3.991914587318390E+07
 1.839270000000000E+00 1.000000000000000E-04 4.049329256732648E+07
 1.839270000000000E+00 1.258925410000000E-04 4.126733104417516E+07
 1.839270000000000E+00 1.584893190000000E-04 4.230794526792919E+07
 1.839270000000000E+00 1.995262310000000E-04 4.370187777627525E+07
 1.839270000000000E+00 2.511886430000000E-04 4.556052335769626E+07
 1.839270000000000E+00 3.162277660000000E-04 4.802500892660776E+07
 1.839270000000000E+00 3.981071710000000E-04 5.127253851613294E+07
 1.839270000000000E+00 5.011872340000000E-04 5.546209888724059E+07
 1.839270000000000E+00 6.309573440000000E-04 6.087058318158232E+07
 1.839270000000000E+00 7.943282350000000E-04 6.774043963621876E+07
 1.839270000000000E+00 1.000000000000000E-03 7.633767977434883E+07
 1.839270000000000E+00 1.258925410000000E-03 8.693751216795988E+07
 1.839270000000000E+00 1.584893190000000E-03 9.982234041087738E+07
 1.839270000000000E+00 1.995262310000000E-03 1.152903372881398E+08
 1.839270000000000E+00 2.511886430000000E-03 1.336736387741681E+08
 1.839270000000000E+00 3.162277660000000E-03 1.553614728538252E+08
 1.839270000000000E+00 3.981071710000000E-03 1.808224571391150E+08
 1.839270000000000E+00 5.011872340000000E-03 2.106228454998453E+08
 1.839270000000000E+00 6.309573440000000E-03 2.454413877378164E+08
 1.839270000000000E+00 7.943282350000001E-03 2.860836829419066E+08
 1.839270000000000E+00 1.000000000000000E-02 3.334987577945439E+08
 1.839270000000000E+00 1.258925410000000E-02 3.887994404319981E+08
 1.839270000000000E+00 1.584893190000000E-02 4.532872322097787E+08
 1.839270000000000E+00 1.995262310000000E-02 5.284821352001744E+08
 1.839270000000000E+00 2.511886430000001E-02 6.161579813587325E+08
 1.839270000000000E+00 3.162277660000000E-02 7.183839659163843E+08
 1.839270000000000E+00 3.981071710000000E-02 8.375733082059021E+08
 1.839270000000000E+00 5.011872340000000E-02 9.765401245511351E+08
 1.839270000000000E+00 6.309573440000001E-02 1.138565848549361E+09
 1.839270000000000E+00 7.943282350000000E-02 1.327476748263408E+09
 1.839270000000000E+00 1.000000000000000E-01 1.547734362930450E+09
 1.839270000000000E+00 1.258925410000000E-01 1.804541036901551E+09
 1.839270000000000E+00 1.584893190000000E-01 2.103963041688569E+09
 1.839270000000000E+00 1.995262310000000E-01 2.453074236640226E+09
 1.839270000000000E+00 2.511886430000000E-01 2.860123756352480E+09
 1.839270000000000E+00 3.162277660000000E-01 3.334731722580249E+09
 1.839270000000000E+00 3.981071710000000E-01 3.888117828054742E+09
 1.839270000000000E+00 5.011872340000000E-01 4.533368311901451E+09
 1.839270000000000E+00 6.309573440000000E-01 5.285748021787143E+09
 1.839270000000000E+00 7.943282350000000E-01 6.163065348836622E+09
 1.839270000000000E+00 1.000000000000000E+00 7.186099281253622E+09
 1.839270000000000E+00 1.258925410000000E+00 8.379099785240480E+09
 1.839270000000000E+00 1.584893190000000E+00 9.770374657120819E+09
 1.839270000000000E+00 1.995262310000000E+00 1.139297884490546E+10
 1.839270000000000E+00 2.511886430000000E+00 1.328552580089483E+10
 1.839270000000000E+00 3.162277660000000E+00 1.549314436796466E+10
 1.839270000000000E+00 3.981071710000000E+00 1.806861096941500E+10
 1.839270000000000E+00 5.011872340000000E+00 2.107369341460984E+10
 1.839270000000000E+00 6.309573440000000E+00 2.458075313735146E+10
 1.839270000000000E+00 7.943282350000000E+00 2.867466519657518E+10
 1.839270000000000E+00 1.000000000000000E+01 3.345513315430642E+10
 1.839270000000000E+00 1.258925410000000E+01 3.903950136051009E+10
 1.839270000000000E+00 1.584893190000000E+01 4.556620033568973E+10
 1.839270000000000E+00 1.995262310000000E+01 5.319901016566290E+10
 1.839270000000000E+00 2.511886430000000E+01 6.213239706505712E+10
 1.839270000000000E+00 3.162277660000000E+01 7.259827699882907E+10
 1.839270000000000E+00 3.981071710000000E+01 8.487471057622964E+10
 1.839270000000000E+00 5.011872340000000E+01 9.929724739265926E+10
 1.839270000000000E+00 6.309573440000000E+01 1.162739672030193E+11
 1.839270000000000E+00 7.943282350000000E+01 1.363057552418695E+11
 1.839270000000000E+00 1.000000000000000E+02 1.600141038944445E+11
 1.839270000000000E+00 1.258925410000000E+02 1.881799111678131E+11
 1.839270000000000E+00 1.584893190000000E+02 2.217985959974754E+11
 1.839270000000000E+00 1.995262310000000E+02 2.621598383097574E+11
 1.839270000000000E+00 2.511886430000000E+02 3.109651554604125E+11
 1.839270000000000E+00 3.162277660000000E+02 3.705047429960203E+11
 1.839270000000000E+00 3.981071710000000E+02 4.439291841877792E+11
 1.839270000000000E+00 5.011872340000000E+02 5.356766681064771E+11
 1.839270000000000E+00 6.309573440000000E+02 6.521620817487875E+11
 1.839270000000000E+00 7.943282349999999E+02 8.029205434289039E+11
 1.839270000000000E+00 1.000000000000000E+03 1.002566695702017E+12
 1.839270000000000E+00 1.258925410000000E+03 1.274275202592047E+12
 1.839270000000000E+00 1.584893190000000E+03 1.656222069272631E+12
 1.839270000000000E+00 1.995262310000000E+03 2.214074590973782E+12
 1.839270000000000E+00 2.511886430000000E+03 3.066534929562667E+12
 1.839270000000000E+00 3.162277660000000E+03 4.440873025315772E+12
 1.839270000000000E+00 3.981071710000000E+03 6.802485127565518E+12
 1.839270000000000E+00 5.011872340000000E+03 1.118299011959840E+13
 1.839270000000000E+00 6.309573440000000E+03 2.009491072790731E+13
 1.839270000000000E+00 7.943282350000000E+03 4.038837072566750E+13
 1.839270000000000E+00 1.000000000000000E+04 9.346809106075703E+13
 2.315500000000000E+00 1.000000000000000E-06 4.819335616726828E+07
 2.315500000000000E+00 1.258925410000000E-06 4.819472439462814E+07
 2.315500000000000E+00 1.584893190000000E-06 4.819658427358088E+07
 2.315500000000000E+00 1.995262310000000E-06 4.819911245710963E+07
 2.315500000000000E+00 2.511886430000000E-06 4.820254905831772E+07
 2.315500000000000E+00 3.162277660000000E-06 4.820722043697821E+07
 2.315500000000000E+00 3.981071710000000E-06 4.821357015968800E+07
 2.315500000000000E+00 5.011872340000000E-06 4.822220105699041E+07
 2.315500000000000E+00 6.309573440000001E-06 4.823393234216334E+07
 2.315500000000000E+00 7.943282350000000E-06 4.824987715967764E+07
 2.315500000000000E+00 1.000000000000000E-05 4.827154782209100E+07
 2.315500000000000E+00 1.258925410000000E-05 4.830099853782035E+07
 2.315500000000000E+00 1.584893190000000E-05 4.834101882282883E+07
 2.315500000000000E+00 1.995262310000000E-05 4.839539529898356E+07
 2.315500000000000E+00 2.511886430000000E-05 4.846926552120233E+07
 2.315500000000000E+00 3.162277660000000E-05 4.856959517316376E+07
 2.315500000000000E+00 3.981071710000000E-05 4.870581983057123E+07
 2.315500000000000E+00 5.011872340000000E-05 4.889070466667308E+07
 2.315500000000000E+00 6.309573440000001E-05 4.914149001441898E+07
 2.315500000000000E+00 7.943282350000000E-05 4.948140672130293E+07
 2.315500000000000E+00 1.000000000000000E-04 4.994166066841117E+07
 2.315500000000000E+00 1.258925410000000E-04 5.056399625396954E+07
 2.315500000000000E+00 1.584893190000000E-04 5.140394572094776E+07
 2.315500000000000E+00 1.995262310000000E-04 5.253484307341395E+07
 2.315500000000000E+00 2.511886430000000E-04 5.405261568007945E+07
 2.315500000000000E+00 3.162277660000000E-04 5.608127001464012E+07
 2.315500000000000E+00 3.981071710000000E-04 5.877895456035645E+07
 2.315500000000000E+00 5.011872340000000E-04 6.234489200793013E+07
 2.315500000000000E+00 6.309573440000000E-04 6.702956683477737E+07
 2.315500000000000E+00 7.943282350000000E-04 7.300126297440246E+07
 2.315500000000000E+00 1.000000000000000E-03 8.069168987606657E+07
 2.315500000000000E+00 1.258925410000000E-03 9.038735873524886E+07
 2.315500000000000E+00 1.584893190000000E-03 1.024298631804350E+08
 2.315500000000000E+00 1.995262310000000E-03 1.171695497172360E+08
 2.315500000000000E+00 2.511886430000000E-03 1.349695419270557E+08
 2.315500000000000E+00 3.162277660000000E-03 1.562231015913965E+08
 2.315500000000000E+00 3.981071710000000E-03 1.813805871475304E+08
 2.315500000000000E+00 5.011872340000000E-03 2.109788229533427E+08
 2.315500000000000E+00 6.309573440000000E-03 2.456667759360524E+08
 2.315500000000000E+00 7.943282350000001E-03 2.862260124193793E+08
 2.315500000000000E+00 1.000000000000000E-02 3.335885744522303E+08
 2.315500000000000E+00 1.258925410000000E-02 3.888561117279206E+08
 2.315500000000000E+00 1.584893190000000E-02 4.533229893091334E+08
 2.315500000000000E+00 1.995262310000000E-02 5.285046963133756E+08
 2.315500000000000E+00 2.511886430000001E-02 6.161722163852235E+08
 2.315500000000000E+00 3.162277660000000E-02 7.183929475525416E+08
 2.315500000000000E+00 3.981071710000000E-02 8.375789751886984E+08
 2.315500000000000E+00 5.011872340000000E-02 9.765437001387595E+08
 2.315500000000000E+00 6.309573440000001E-02 1.138568104563315E+09
 2.315500000000000E+00 7.943282350000000E-02 1.327478171688759E+09
 2.315500000000000E+00 1.000000000000000E-01 1.547735261032631E+09
 2.315500000000000E+00 1.258925410000000E-01 1.804541603551190E+09
 2.315500000000000E+00 1.584893190000000E-01 2.103963399208548E+09
 2.315500000000000E+00 1.995262310000000E-01 2.453074462210908E+09
 2.315500000000000E+00 2.511886430000000E-01 2.860123898670361E+09
 2.315500000000000E+00 3.162277660000000E-01 3.334731812371045E+09
 2.315500000000000E+00 3.981071710000000E-01 3.888117884704406E+09
 2.315500000000000E+00 5.011872340000000E-01 4.533368347640942E+09
 2.315500000000000E+00 6.309573440000000E-01 5.285748044334353E+09
 2.315500000000000E+00 7.943282350000000E-01 6.163065363060551E+09
 2.315500000000000E+00 1.000000000000000E+00 7.186099290226527E+09
 2.315500000000000E+00 1.258925410000000E+00 8.379099790900948E+09
 2.315500000000000E+00 1.584893190000000E+00 9.770374660691265E+09
 2.315500000000000E+00 1.995262310000000E+00 1.139297884715697E+10
 2.315500000000000E+00 2.511886430000000E+00 1.328552580231498E+10
 2.315500000000000E+00 3.162277660000000E+00 1.549314436886086E+10
 2.315500000000000E+00 3.981071710000000E+00 1.806861096997901E+10
 2.315500000000000E+00 5.011872340000000E+00 2.107369341496636E+10
 2.315500000000000E+00 6.309573440000000E+00 2.458075313757511E+10
 2.315500000000000E+00 7.943282350000000E+00 2.867466519671676E+10
 2.315500000000000E+00 1.000000000000000E+01 3.345513315439785E+10
 2.315500000000000E+00 1.258925410000000E+01 3.903950136056612E+10
 2.315500000000000E+00 1.584893190000000E+01 4.556620033572671E+10
 2.315500000000000E+00 1.995262310000000E+01 5.319901016568539E+10
 2.315500000000000E+00 2.511886430000000E+01 6.213239706507029E+10
 2.315500000000000E+00 3.162277660000000E+01 7.259827699884459E+10
 2.315500000000000E+00 3.981071710000000E+01 8.487471057623282E+10
 2.315500000000000E+00 5.011872340000000E+01 9.929724739266594E+10
 2.315500000000000E+00 6.309573440000000E+01 1.162739672030222E+11
 2.315500000000000E+00 7.943282350000000E+01 1.363057552418670E+11
 2.315500000000000E+00 1.000000000000000E+02 1.600141038944457E+11
 2.315500000000000E+00 1.258925410000000E+02 1.881799111678200E+11
 2.315500000000000E+00 1.584893190000000E+02 2.217985959974753E+11
 2.315500000000000E+00 1.995262310000000E+02 2.621598383097701E+11
 2.315500000000000E+00 2.511886430000000E+02 3.109651554604124E+11
 2.315500000000000E+00 3.162277660000000E+02 3.705047429960315E+11
 2.315500000000000E+00 3.981071710000000E+02 4.439291841877792E+11
 2.315500000000000E+00 5.011872340000000E+02 5.356766681064883E+11
 2.315500000000000E+00 6.309573440000000E+02 6.521620817487816E+11
 2.315500000000000E+00 7.943282349999999E+02 8.029205434289264E+11
 2.315500000000000E+00 1.000000000000000E+03 1.002566695701994E+12
 2.315500000000000E+00 1.258925410000000E+03 1.274275202592047E+12
 2.315500000000000E+00 1.584893190000000E+03 1.656222069272733E+12
 2.315500000000000E+00 1.995262310000000E+03 2.214074590973782E+12
 2.315500000000000E+00 2.511886430000000E+03 3.066534929562666E+12
 2.315500000000000E+00 3.162277660000000E+03 4.440873025315726E+12
 2.315500000000000E+00 3.981071710000000E+03 6.802485127565471E+12
 2.315500000000000E+00 5.011872340000000E+03 1.118299011959795E+13
 2.315500000000000E+00 6.309573440000000E+03 2.009491072790731E+13
 2.315500000000000E+00 7.943282350000000E+03 4.038837072567077E+13
 2.315500000000000E+00 1.000000000000000E+04 9.346809106076355E+13
 2.915040000000000E+00 1.000000000000000E-06 6.064321974774396E+07
 2.915040000000000E+00 1.258925410000000E-06 6.064430706781691E+07
 2.915040000000000E+00 1.584893190000000E-06 6.064578510841811E+07
 2.915040000000000E+00 1.995262310000000E-06 6.064779426484743E+07
 2.915040000000000E+00 2.511886430000000E-06 6.065052537368292E+07
 2.915040000000000E+00 3.162277660000000E-06 6.065423783000323E+07
 2.915040000000000E+00 3.981071710000000E-06 6.065928420769536E+07
